calls_id,queue_id,service_id,counter_id,user_id,token_letter,token_number,called_date,started_date,ended_date,started_time,ended_time,served_time,waiting_time,turn_around_time,created_date,updated_date,created_time,updated_time,call_status_id,turn_around_time_in_sec,served_time_in_sec,waiting_time_in_sec
199,177,2,7,8,NR,62,2024-01-26,2024-01-26,2024-01-26,16:29:28,16:48:04,00:18:36,01:54:13,02:12:49,2024-01-26,2024-01-26,16:29:28,16:48:04,1.0,7969.0,1116.0,6853
212,182,2,8,7,NR,1,2024-01-28,2024-01-28,2024-01-28,09:30:59,09:49:57,00:18:58,00:05:58,00:24:56,2024-01-28,2024-01-28,09:49:49,09:49:57,1.0,1496.0,1138.0,358
215,187,2,8,7,NR,4,2024-01-28,2024-01-28,2024-01-28,09:50:17,09:50:35,,00:19:42,,2024-01-28,2024-01-28,09:50:17,09:50:35,2.0,,,1182
216,184,2,4,12,NR,3,2024-01-28,2024-01-28,2024-01-28,09:50:07,09:50:59,,00:23:18,,2024-01-28,2024-01-28,09:50:30,09:50:59,2.0,,,1398
219,183,2,8,7,NR,2,2024-01-28,2024-01-28,2024-01-28,09:50:00,10:06:31,00:16:31,00:24:37,00:41:08,2024-01-28,2024-01-28,09:51:03,10:06:31,1.0,2468.0,991.0,1477
220,185,1,4,12,W,1,2024-01-28,2024-01-28,2024-01-28,09:51:12,09:51:40,,00:23:02,,2024-01-28,2024-01-28,09:51:12,09:51:40,2.0,,,1382
221,186,1,4,12,W,2,2024-01-28,2024-01-28,2024-01-28,09:51:42,09:51:58,,00:23:14,,2024-01-28,2024-01-28,09:51:42,09:51:58,2.0,,,1394
222,189,1,4,12,W,3,2024-01-28,2024-01-28,2024-01-28,09:51:59,09:52:18,,00:18:25,,2024-01-28,2024-01-28,09:51:59,09:52:18,2.0,,,1105
223,190,1,7,8,W,4,2024-01-28,2024-01-28,2024-01-28,09:52:34,10:03:06,00:10:32,00:14:04,00:24:36,2024-01-28,2024-01-28,09:52:34,10:03:06,1.0,1476.0,632.0,844
224,192,1,4,12,W,5,2024-01-28,2024-01-28,2024-01-28,09:52:50,10:00:23,00:07:33,00:13:02,00:20:35,2024-01-28,2024-01-28,09:52:50,10:00:23,1.0,1235.0,453.0,782
225,193,1,2,13,W,6,2024-01-28,2024-01-28,2024-01-28,09:55:58,10:04:26,00:08:28,00:15:49,00:24:17,2024-01-28,2024-01-28,09:55:58,10:04:26,1.0,1457.0,508.0,949
226,194,1,4,12,W,7,2024-01-28,2024-01-28,2024-01-28,10:00:25,10:04:33,00:04:08,00:20:03,00:24:11,2024-01-28,2024-01-28,10:00:25,10:04:33,1.0,1451.0,248.0,1203
228,195,1,9,11,W,8,2024-01-28,2024-01-28,2024-01-28,10:03:21,10:15:29,00:12:08,00:22:44,00:34:52,2024-01-28,2024-01-28,10:03:21,10:15:29,1.0,2092.0,728.0,1364
229,196,1,2,13,W,9,2024-01-28,2024-01-28,2024-01-28,10:04:31,10:12:07,00:07:36,00:23:44,00:31:20,2024-01-28,2024-01-28,10:04:31,10:12:07,1.0,1880.0,456.0,1424
230,197,1,4,12,W,10,2024-01-28,2024-01-28,2024-01-28,10:04:35,10:24:12,00:19:37,00:23:38,00:43:15,2024-01-28,2024-01-28,10:04:35,10:24:12,1.0,2595.0,1177.0,1418
231,198,1,7,8,W,11,2024-01-28,2024-01-28,2024-01-28,10:04:41,10:11:35,00:06:54,00:23:33,00:30:27,2024-01-28,2024-01-28,10:04:41,10:11:35,1.0,1827.0,414.0,1413
233,200,1,8,7,W,13,2024-01-28,2024-01-28,2024-01-28,10:10:54,12:47:22,02:36:28,00:08:12,02:44:40,2024-01-28,2024-01-28,10:10:54,12:47:22,1.0,9880.0,9388.0,492
234,199,1,6,10,W,12,2024-01-28,2024-01-28,2024-01-28,10:05:35,10:12:19,00:06:44,00:04:32,00:11:16,2024-01-28,2024-01-28,10:12:13,10:12:19,1.0,676.0,404.0,272
235,201,1,6,10,W,14,2024-01-28,2024-01-28,2024-01-28,10:12:22,10:18:01,00:05:39,00:09:16,00:14:55,2024-01-28,2024-01-28,10:12:22,10:18:01,1.0,895.0,339.0,556
236,203,1,2,13,W,15,2024-01-28,2024-01-28,2024-01-28,10:12:32,10:18:29,00:05:57,00:03:17,00:09:14,2024-01-28,2024-01-28,10:12:32,10:18:29,1.0,554.0,357.0,197
237,202,2,7,8,NR,6,2024-01-28,2024-01-28,2024-01-28,10:12:46,13:16:30,03:03:44,00:04:10,03:07:54,2024-01-28,2024-01-28,10:12:46,13:16:30,1.0,11274.0,11024.0,250
238,191,2,9,11,NR,5,2024-01-28,2024-01-28,2024-01-28,10:02:46,10:39:40,00:36:54,00:23:32,01:00:26,2024-01-28,2024-01-28,10:16:03,10:39:40,1.0,3626.0,2214.0,1412
240,204,1,6,10,W,16,2024-01-28,2024-01-28,2024-01-28,10:18:07,10:24:20,00:06:13,00:08:38,00:14:51,2024-01-28,2024-01-28,10:18:07,10:24:20,1.0,891.0,373.0,518
241,206,1,4,12,W,17,2024-01-28,2024-01-28,2024-01-28,10:24:14,10:28:12,00:03:58,00:12:06,00:16:04,2024-01-28,2024-01-28,10:24:14,10:28:12,1.0,964.0,238.0,726
242,208,1,6,10,W,18,2024-01-28,2024-01-28,2024-01-28,10:24:27,10:29:21,00:04:54,00:05:01,00:09:55,2024-01-28,2024-01-28,10:24:27,10:29:21,1.0,595.0,294.0,301
243,212,1,4,12,W,19,2024-01-28,2024-01-28,2024-01-28,10:28:13,10:29:18,00:01:05,00:01:21,00:02:26,2024-01-28,2024-01-28,10:28:13,10:29:18,1.0,146.0,65.0,81
244,213,1,4,12,W,20,2024-01-28,2024-01-28,2024-01-28,10:29:20,10:41:58,00:12:38,00:02:10,00:14:48,2024-01-28,2024-01-28,10:29:20,10:41:58,1.0,888.0,758.0,130
245,205,2,8,7,NR,7,2024-01-28,2024-01-28,2024-01-28,10:16:45,10:34:59,00:18:14,00:06:53,00:25:07,2024-01-28,2024-01-28,10:34:15,10:34:59,1.0,1507.0,1094.0,413
246,207,2,8,7,NR,8,2024-01-28,2024-01-28,2024-01-28,10:35:06,10:55:42,00:20:36,00:16:47,00:37:23,2024-01-28,2024-01-28,10:35:06,10:55:42,1.0,2243.0,1236.0,1007
247,209,2,9,11,NR,9,2024-01-28,2024-01-28,2024-01-28,10:39:54,11:00:10,00:20:16,00:19:17,00:39:33,2024-01-28,2024-01-28,10:39:54,11:00:10,1.0,2373.0,1216.0,1157
248,216,1,6,10,W,21,2024-01-28,2024-01-28,2024-01-28,10:40:00,10:42:17,00:02:17,00:02:29,00:04:46,2024-01-28,2024-01-28,10:40:00,10:42:17,1.0,286.0,137.0,149
249,217,1,4,12,W,22,2024-01-28,2024-01-28,2024-01-28,10:42:00,10:46:42,00:04:42,00:02:16,00:06:58,2024-01-28,2024-01-28,10:42:00,10:46:42,1.0,418.0,282.0,136
250,218,1,6,10,W,23,2024-01-28,2024-01-28,2024-01-28,10:44:45,10:46:25,00:01:40,00:01:06,00:02:46,2024-01-28,2024-01-28,10:44:45,10:46:25,1.0,166.0,100.0,66
251,210,2,2,13,NR,10,2024-01-28,2024-01-28,2024-01-28,10:45:03,11:08:21,00:23:18,00:19:27,00:42:45,2024-01-28,2024-01-28,10:45:03,11:08:21,1.0,2565.0,1398.0,1167
252,211,2,4,12,NR,11,2024-01-28,2024-01-28,2024-01-28,10:48:53,11:10:04,00:21:11,00:22:38,00:43:49,2024-01-28,2024-01-28,10:48:53,11:10:04,1.0,2629.0,1271.0,1358
254,219,1,6,10,W,24,2024-01-28,2024-01-28,2024-01-28,10:49:49,10:51:35,00:01:46,00:01:54,00:03:40,2024-01-28,2024-01-28,10:50:08,10:51:35,1.0,220.0,106.0,114
255,220,1,6,10,W,25,2024-01-28,2024-01-28,2024-01-28,10:51:36,10:55:22,00:03:46,00:03:20,00:07:06,2024-01-28,2024-01-28,10:51:36,10:55:22,1.0,426.0,226.0,200
256,221,1,6,10,W,26,2024-01-28,2024-01-28,2024-01-28,10:55:29,10:58:06,00:02:37,00:06:37,00:09:14,2024-01-28,2024-01-28,10:55:29,10:58:06,1.0,554.0,157.0,397
257,214,2,8,7,NR,12,2024-01-28,2024-01-28,2024-01-28,10:56:04,11:14:17,00:18:13,00:23:19,00:41:32,2024-01-28,2024-01-28,10:56:04,11:14:17,1.0,2492.0,1093.0,1399
259,215,2,9,11,NR,13,2024-01-28,2024-01-28,2024-01-28,11:00:28,11:23:58,00:23:30,00:24:09,00:47:39,2024-01-28,2024-01-28,11:00:28,11:23:58,1.0,2859.0,1410.0,1449
260,222,1,6,10,W,27,2024-01-28,2024-01-28,2024-01-28,10:58:07,11:00:39,00:02:32,00:08:10,00:10:42,2024-01-28,2024-01-28,11:00:34,11:00:39,1.0,642.0,152.0,490
261,223,1,6,10,W,28,2024-01-28,2024-01-28,2024-01-28,11:00:40,11:06:56,00:06:16,00:10:27,00:16:43,2024-01-28,2024-01-28,11:00:40,11:06:56,1.0,1003.0,376.0,627
263,224,1,6,10,W,29,2024-01-28,2024-01-28,2024-01-28,11:06:58,11:07:34,,00:16:30,,2024-01-28,2024-01-28,11:07:23,11:07:34,2.0,,,990
266,228,2,2,13,NR,14,2024-01-28,2024-01-28,2024-01-28,11:09:10,11:26:38,00:17:28,00:11:26,00:28:54,2024-01-28,2024-01-28,11:09:44,11:26:38,1.0,1734.0,1048.0,686
267,229,2,4,12,NR,15,2024-01-28,2024-01-28,2024-01-28,11:10:06,11:34:25,00:24:19,00:12:02,00:36:21,2024-01-28,2024-01-28,11:10:06,11:34:25,1.0,2181.0,1459.0,722
268,225,1,6,10,W,30,2024-01-28,2024-01-28,2024-01-28,11:07:36,11:12:39,00:05:03,00:16:57,00:22:00,2024-01-28,2024-01-28,11:12:31,11:12:39,1.0,1320.0,303.0,1017
270,226,1,6,10,W,31,2024-01-28,2024-01-28,2024-01-28,11:12:41,11:22:52,00:10:11,00:20:56,00:31:07,2024-01-28,2024-01-28,11:13:00,11:22:52,1.0,1867.0,611.0,1256
272,233,2,8,7,NR,16,2024-01-28,2024-01-28,2024-01-28,11:14:45,11:24:42,,00:03:58,,2024-01-28,2024-01-28,11:15:03,11:24:42,2.0,,,238
273,227,1,6,10,W,32,2024-01-28,2024-01-28,2024-01-28,11:22:53,11:25:00,00:02:07,00:30:41,00:32:48,2024-01-28,2024-01-28,11:22:53,11:25:00,1.0,1968.0,127.0,1841
274,236,2,9,11,NR,17,2024-01-28,2024-01-28,2024-01-28,11:24:04,11:42:07,00:18:03,00:11:47,00:29:50,2024-01-28,2024-01-28,11:24:04,11:42:07,1.0,1790.0,1083.0,707
277,231,1,6,10,W,33,2024-01-28,2024-01-28,2024-01-28,11:25:02,11:25:48,,00:22:41,,2024-01-28,2024-01-28,11:25:32,11:25:48,2.0,,,1361
278,232,1,6,10,W,34,2024-01-28,2024-01-28,2024-01-28,11:25:50,11:26:49,00:00:59,00:18:04,00:19:03,2024-01-28,2024-01-28,11:25:50,11:26:49,1.0,1143.0,59.0,1084
279,234,1,6,10,W,35,2024-01-28,2024-01-28,2024-01-28,11:26:51,11:41:20,00:14:29,00:15:19,00:29:48,2024-01-28,2024-01-28,11:26:51,11:41:20,1.0,1788.0,869.0,919
280,239,2,2,13,NR,18,2024-01-28,2024-01-28,2024-01-28,11:29:26,12:52:25,01:22:59,00:08:52,01:31:51,2024-01-28,2024-01-28,11:29:26,12:52:25,1.0,5511.0,4979.0,532
281,241,2,4,12,NR,19,2024-01-28,2024-01-28,2024-01-28,11:35:00,11:48:36,00:13:36,00:13:29,00:27:05,2024-01-28,2024-01-28,11:35:00,11:48:36,1.0,1625.0,816.0,809
282,242,2,8,7,NR,20,2024-01-28,2024-01-28,2024-01-28,11:39:25,12:38:03,00:58:38,00:17:23,01:16:01,2024-01-28,2024-01-28,11:39:25,12:38:03,1.0,4561.0,3518.0,1043
283,235,1,6,10,W,36,2024-01-28,2024-01-28,2024-01-28,11:41:25,11:45:12,00:03:47,00:29:37,00:33:24,2024-01-28,2024-01-28,11:41:25,11:45:12,1.0,2004.0,227.0,1777
284,243,2,9,11,NR,21,2024-01-28,2024-01-28,2024-01-28,11:42:10,11:58:45,00:16:35,00:19:34,00:36:09,2024-01-28,2024-01-28,11:42:10,11:58:45,1.0,2169.0,995.0,1174
285,237,1,6,10,W,37,2024-01-28,2024-01-28,2024-01-28,11:45:14,11:49:05,00:03:51,00:29:15,00:33:06,2024-01-28,2024-01-28,11:45:14,11:49:05,1.0,1986.0,231.0,1755
286,245,2,4,12,NR,22,2024-01-28,2024-01-28,2024-01-28,11:48:37,12:31:52,00:43:15,00:23:33,01:06:48,2024-01-28,2024-01-28,11:48:37,12:31:52,1.0,4008.0,2595.0,1413
287,238,1,6,10,W,38,2024-01-28,2024-01-28,2024-01-28,11:49:08,12:42:22,00:53:14,00:32:42,01:25:56,2024-01-28,2024-01-28,11:49:08,12:42:22,1.0,5156.0,3194.0,1962
288,249,2,9,11,NR,23,2024-01-28,2024-01-28,2024-01-28,11:58:47,12:19:24,00:20:37,00:29:57,00:50:34,2024-01-28,2024-01-28,11:58:47,12:19:24,1.0,3034.0,1237.0,1797
289,240,1,9,11,W,39,2024-01-28,2024-01-28,2024-01-28,12:19:41,13:17:13,00:57:32,00:58:48,01:56:20,2024-01-28,2024-01-28,12:19:41,13:17:13,1.0,6980.0,3452.0,3528
290,244,1,7,8,W,40,2024-01-28,2024-01-28,2024-01-28,12:19:51,12:32:31,00:12:40,00:56:17,01:08:57,2024-01-28,2024-01-28,12:19:51,12:32:31,1.0,4137.0,760.0,3377
291,246,1,4,12,W,41,2024-01-28,2024-01-28,2024-01-28,12:32:20,12:44:08,00:11:48,01:06:56,01:18:44,2024-01-28,2024-01-28,12:32:20,12:44:08,1.0,4724.0,708.0,4016
292,247,1,7,8,W,42,2024-01-28,2024-01-28,2024-01-28,12:32:46,13:16:17,00:43:31,01:05:02,01:48:33,2024-01-28,2024-01-28,12:32:46,13:16:17,1.0,6513.0,2611.0,3902
293,248,1,6,10,W,43,2024-01-28,2024-01-28,2024-01-28,12:42:25,12:47:53,00:05:28,01:14:18,01:19:46,2024-01-28,2024-01-28,12:42:25,12:47:53,1.0,4786.0,328.0,4458
294,250,1,1,5,W,44,2024-01-28,2024-01-28,2024-01-28,12:44:11,12:49:47,,01:14:58,,2024-01-28,2024-01-28,12:44:11,12:49:47,2.0,,,4498
295,251,1,8,7,W,45,2024-01-28,2024-01-28,2024-01-28,12:47:24,12:54:30,00:07:06,01:17:06,01:24:12,2024-01-28,2024-01-28,12:47:24,12:54:30,1.0,5052.0,426.0,4626
296,253,1,6,10,W,46,2024-01-28,2024-01-28,2024-01-28,12:47:55,12:50:41,00:02:46,01:13:45,01:16:31,2024-01-28,2024-01-28,12:47:55,12:50:41,1.0,4591.0,166.0,4425
297,255,1,1,5,W,47,2024-01-28,2024-01-28,2024-01-28,12:49:50,12:50:04,00:00:14,01:13:35,01:13:49,2024-01-28,2024-01-28,12:49:50,12:50:04,1.0,4429.0,14.0,4415
298,256,1,1,5,W,48,2024-01-28,2024-01-28,2024-01-28,12:50:05,12:54:07,,01:13:39,,2024-01-28,2024-01-28,12:50:05,12:54:07,2.0,,,4419
299,257,1,6,10,W,49,2024-01-28,2024-01-28,2024-01-28,12:50:43,12:55:01,00:04:18,01:14:00,01:18:18,2024-01-28,2024-01-28,12:50:43,12:55:01,1.0,4698.0,258.0,4440
300,252,2,2,13,NR,24,2024-01-28,2024-01-28,2024-01-28,12:52:44,13:12:13,00:19:29,01:21:53,01:41:22,2024-01-28,2024-01-28,12:52:44,13:12:13,1.0,6082.0,1169.0,4913
301,261,1,1,5,W,50,2024-01-28,2024-01-28,2024-01-28,12:54:08,13:01:04,00:06:56,01:15:08,01:22:04,2024-01-28,2024-01-28,12:54:08,13:01:04,1.0,4924.0,416.0,4508
303,264,1,8,7,W,51,2024-01-28,2024-01-28,2024-01-28,12:54:34,12:54:58,,01:07:54,,2024-01-28,2024-01-28,12:54:49,12:54:58,2.0,,,4074
304,266,1,8,7,W,52,2024-01-28,2024-01-28,2024-01-28,12:54:59,12:58:50,00:03:51,00:58:57,01:02:48,2024-01-28,2024-01-28,12:54:59,12:58:50,1.0,3768.0,231.0,3537
305,268,1,6,10,W,53,2024-01-28,2024-01-28,2024-01-28,12:55:02,12:58:28,00:03:26,00:56:47,01:00:13,2024-01-28,2024-01-28,12:55:02,12:58:28,1.0,3613.0,206.0,3407
306,270,1,6,10,W,54,2024-01-28,2024-01-28,2024-01-28,12:58:30,12:59:30,00:01:00,00:54:10,00:55:10,2024-01-28,2024-01-28,12:58:30,12:59:30,1.0,3310.0,60.0,3250
307,258,2,8,7,NR,25,2024-01-28,2024-01-28,2024-01-28,12:59:08,13:12:25,00:13:17,01:22:10,01:35:27,2024-01-28,2024-01-28,12:59:08,13:12:25,1.0,5727.0,797.0,4930
308,259,2,6,10,NR,26,2024-01-28,2024-01-28,2024-01-28,13:00:13,13:13:12,00:12:59,01:22:53,01:35:52,2024-01-28,2024-01-28,13:00:13,13:13:12,1.0,5752.0,779.0,4973
309,275,1,1,5,W,55,2024-01-28,2024-01-28,2024-01-28,13:01:05,13:09:39,,00:30:30,,2024-01-28,2024-01-28,13:01:05,13:09:39,2.0,,,1830
310,277,1,1,5,W,56,2024-01-28,2024-01-28,2024-01-28,13:09:41,13:18:14,00:08:33,00:38:32,00:47:05,2024-01-28,2024-01-28,13:09:41,13:18:14,1.0,2825.0,513.0,2312
311,260,2,2,13,NR,27,2024-01-28,2024-01-28,2024-01-28,13:12:16,13:30:24,00:18:08,01:34:24,01:52:32,2024-01-28,2024-01-28,13:12:16,13:30:24,1.0,6752.0,1088.0,5664
312,279,1,6,10,W,57,2024-01-28,2024-01-28,2024-01-28,13:13:30,13:18:33,00:05:03,00:41:20,00:46:23,2024-01-28,2024-01-28,13:13:30,13:18:33,1.0,2783.0,303.0,2480
313,262,2,7,8,NR,28,2024-01-28,2024-01-28,2024-01-28,13:16:32,13:30:14,00:13:42,01:37:05,01:50:47,2024-01-28,2024-01-28,13:16:32,13:30:14,1.0,6647.0,822.0,5825
314,263,2,9,11,NR,29,2024-01-28,2024-01-28,2024-01-28,13:17:27,13:34:03,00:16:36,01:36:11,01:52:47,2024-01-28,2024-01-28,13:17:27,13:34:03,1.0,6767.0,996.0,5771
315,283,1,1,5,W,58,2024-01-28,2024-01-28,2024-01-28,13:18:16,13:56:47,00:38:31,00:43:44,01:22:15,2024-01-28,2024-01-28,13:18:16,13:56:47,1.0,4935.0,2311.0,2624
316,265,2,6,10,NR,30,2024-01-28,2024-01-28,2024-01-28,13:18:43,13:28:17,00:09:34,01:28:38,01:38:12,2024-01-28,2024-01-28,13:18:43,13:28:17,1.0,5892.0,574.0,5318
317,267,2,8,7,NR,31,2024-01-28,2024-01-28,2024-01-28,13:23:40,13:38:29,00:14:49,01:27:16,01:42:05,2024-01-28,2024-01-28,13:23:40,13:38:29,1.0,6125.0,889.0,5236
318,188,3,4,12,T,1,2024-01-28,2024-01-28,2024-01-28,13:25:56,13:26:26,,03:52:34,,2024-01-28,2024-01-28,13:25:56,13:26:26,2.0,,,13954
319,230,3,4,12,T,2,2024-01-28,2024-01-28,2024-01-28,13:26:28,13:49:32,00:23:04,02:25:02,02:48:06,2024-01-28,2024-01-28,13:26:28,13:49:32,1.0,10086.0,1384.0,8702
320,269,2,7,8,NR,32,2024-01-28,2024-01-28,2024-01-28,13:30:18,13:52:52,00:22:34,01:28:17,01:50:51,2024-01-28,2024-01-28,13:30:18,13:52:52,1.0,6651.0,1354.0,5297
321,273,2,6,10,NR,33,2024-01-28,2024-01-28,2024-01-28,13:30:41,13:31:12,00:00:31,01:00:52,01:01:23,2024-01-28,2024-01-28,13:30:41,13:31:12,1.0,3683.0,31.0,3652
322,285,1,2,13,W,59,2024-01-28,2024-01-28,2024-01-28,13:32:17,13:42:05,00:09:48,00:56:53,01:06:41,2024-01-28,2024-01-28,13:32:17,13:42:05,1.0,4001.0,588.0,3413
323,274,2,9,11,NR,34,2024-01-28,2024-01-28,2024-01-28,13:34:06,13:51:47,00:17:41,01:03:48,01:21:29,2024-01-28,2024-01-28,13:34:06,13:51:47,1.0,4889.0,1061.0,3828
325,280,2,8,7,NR,35,2024-01-28,2024-01-28,2024-01-28,13:38:32,13:39:37,00:01:05,01:06:07,01:07:12,2024-01-28,2024-01-28,13:38:48,13:39:37,1.0,4032.0,65.0,3967
326,281,2,8,7,NR,36,2024-01-28,2024-01-28,2024-01-28,13:40:05,14:06:14,00:26:09,01:07:04,01:33:13,2024-01-28,2024-01-28,13:40:05,14:06:14,1.0,5593.0,1569.0,4024
327,284,2,2,13,NR,37,2024-01-28,2024-01-28,2024-01-28,13:42:14,14:02:05,00:19:51,01:07:10,01:27:01,2024-01-28,2024-01-28,13:42:14,14:02:05,1.0,5221.0,1191.0,4030
328,254,3,4,12,T,3,2024-01-28,2024-01-28,2024-01-28,13:49:34,14:11:20,00:21:46,02:13:47,02:35:33,2024-01-28,2024-01-28,13:49:34,14:11:20,1.0,9333.0,1306.0,8027
329,286,2,9,11,NR,38,2024-01-28,2024-01-28,2024-01-28,13:51:48,14:17:02,00:25:14,01:16:12,01:41:26,2024-01-28,2024-01-28,13:51:48,14:17:02,1.0,6086.0,1514.0,4572
330,301,2,7,8,NR,39,2024-01-28,2024-01-28,2024-01-28,13:52:53,14:07:59,00:15:06,01:07:46,01:22:52,2024-01-28,2024-01-28,13:52:53,14:07:59,1.0,4972.0,906.0,4066
331,287,1,1,5,W,60,2024-01-28,2024-01-28,2024-01-28,13:56:51,14:01:54,00:05:03,01:21:01,01:26:04,2024-01-28,2024-01-28,13:56:51,14:01:54,1.0,5164.0,303.0,4861
332,288,1,1,5,W,61,2024-01-28,2024-01-28,2024-01-28,14:01:57,14:24:50,00:22:53,01:25:57,01:48:50,2024-01-28,2024-01-28,14:01:57,14:24:50,1.0,6530.0,1373.0,5157
333,289,1,2,13,W,62,2024-01-28,2024-01-28,2024-01-28,14:02:17,14:06:23,00:04:06,01:26:04,01:30:10,2024-01-28,2024-01-28,14:02:17,14:06:23,1.0,5410.0,246.0,5164
334,302,2,8,7,NR,40,2024-01-28,2024-01-28,2024-01-28,14:06:17,14:23:16,00:16:59,01:19:39,01:36:38,2024-01-28,2024-01-28,14:06:17,14:23:16,1.0,5798.0,1019.0,4779
335,304,2,7,8,NR,41,2024-01-28,2024-01-28,2024-01-28,14:08:45,14:23:28,00:14:43,01:19:20,01:34:03,2024-01-28,2024-01-28,14:08:45,14:23:28,1.0,5643.0,883.0,4760
336,290,1,2,13,W,63,2024-01-28,2024-01-28,2024-01-28,14:09:52,14:17:02,00:07:10,01:33:27,01:40:37,2024-01-28,2024-01-28,14:09:52,14:17:02,1.0,6037.0,430.0,5607
337,271,3,4,12,T,4,2024-01-28,2024-01-28,2024-01-28,14:11:22,14:25:12,00:13:50,02:04:01,02:17:51,2024-01-28,2024-01-28,14:11:22,14:25:12,1.0,8271.0,830.0,7441
338,305,2,9,11,NR,42,2024-01-28,2024-01-28,2024-01-28,14:17:38,14:37:35,00:19:57,01:28:02,01:47:59,2024-01-28,2024-01-28,14:17:38,14:37:35,1.0,6479.0,1197.0,5282
339,291,1,2,13,W,64,2024-01-28,2024-01-28,2024-01-28,14:19:13,14:29:41,00:10:28,01:42:39,01:53:07,2024-01-28,2024-01-28,14:19:13,14:29:41,1.0,6787.0,628.0,6159
341,311,2,7,8,NR,44,2024-01-28,2024-01-28,2024-01-28,14:24:29,14:36:40,00:12:11,01:04:23,01:16:34,2024-01-28,2024-01-28,14:24:29,14:36:40,1.0,4594.0,731.0,3863
342,292,1,1,5,W,65,2024-01-28,2024-01-28,2024-01-28,14:24:53,14:25:10,00:00:17,01:48:11,01:48:28,2024-01-28,2024-01-28,14:24:53,14:25:10,1.0,6508.0,17.0,6491
343,293,1,1,5,W,66,2024-01-28,2024-01-28,2024-01-28,14:25:11,14:28:49,00:03:38,01:48:19,01:51:57,2024-01-28,2024-01-28,14:25:11,14:28:49,1.0,6717.0,218.0,6499
344,272,3,4,12,T,5,2024-01-28,2024-01-28,2024-01-28,14:25:14,14:44:25,00:19:11,01:55:42,02:14:53,2024-01-28,2024-01-28,14:25:14,14:44:25,1.0,8093.0,1151.0,6942
345,294,1,1,5,W,67,2024-01-28,2024-01-28,2024-01-28,14:28:51,14:29:16,,01:51:50,,2024-01-28,2024-01-28,14:28:51,14:29:16,2.0,,,6710
346,299,1,1,5,W,68,2024-01-28,2024-01-28,2024-01-28,14:29:17,14:32:47,00:03:30,01:48:59,01:52:29,2024-01-28,2024-01-28,14:29:17,14:32:47,1.0,6749.0,210.0,6539
347,303,1,1,5,W,69,2024-01-28,2024-01-28,2024-01-28,14:32:50,14:35:29,00:02:39,01:44:15,01:46:54,2024-01-28,2024-01-28,14:32:50,14:35:29,1.0,6414.0,159.0,6255
348,306,1,1,5,W,70,2024-01-28,2024-01-28,2024-01-28,14:35:31,15:22:04,00:46:33,01:45:33,02:32:06,2024-01-28,2024-01-28,14:35:31,15:22:04,1.0,9126.0,2793.0,6333
350,310,2,8,7,NR,43,2024-01-28,2024-01-28,2024-01-28,14:23:42,14:42:47,00:19:05,01:04:28,01:23:33,2024-01-28,2024-01-28,14:42:38,14:42:47,1.0,5013.0,1145.0,3868
351,313,2,8,7,NR,45,2024-01-28,2024-01-28,2024-01-28,14:42:49,15:01:16,00:18:27,01:20:15,01:38:42,2024-01-28,2024-01-28,14:42:49,15:01:16,1.0,5922.0,1107.0,4815
352,276,3,4,12,T,6,2024-01-28,2024-01-28,2024-01-28,14:44:26,15:07:57,00:23:31,02:13:26,02:36:57,2024-01-28,2024-01-28,14:44:26,15:07:57,1.0,9417.0,1411.0,8006
353,307,1,2,13,W,71,2024-01-28,2024-01-28,2024-01-28,14:49:47,14:50:16,,01:58:56,,2024-01-28,2024-01-28,14:49:47,14:50:16,2.0,,,7136
354,308,1,2,13,W,72,2024-01-28,2024-01-28,2024-01-28,14:50:18,14:50:55,,01:32:30,,2024-01-28,2024-01-28,14:50:18,14:50:55,2.0,,,5550
355,321,2,7,8,NR,46,2024-01-28,2024-01-28,2024-01-28,14:50:37,15:04:40,00:14:03,01:18:01,01:32:04,2024-01-28,2024-01-28,14:50:37,15:04:40,1.0,5524.0,843.0,4681
356,309,1,2,13,W,73,2024-01-28,2024-01-28,2024-01-28,14:51:25,15:01:49,00:10:24,01:32:47,01:43:11,2024-01-28,2024-01-28,14:51:25,15:01:49,1.0,6191.0,624.0,5567
357,323,2,8,7,NR,47,2024-01-28,2024-01-28,2024-01-28,15:01:17,15:12:10,00:10:53,01:26:40,01:37:33,2024-01-28,2024-01-28,15:01:17,15:12:10,1.0,5853.0,653.0,5200
358,312,1,2,13,W,74,2024-01-28,2024-01-28,2024-01-28,15:01:50,15:02:39,,01:40:45,,2024-01-28,2024-01-28,15:01:50,15:02:39,2.0,,,6045
359,314,1,2,13,W,75,2024-01-28,2024-01-28,2024-01-28,15:02:40,15:11:50,00:09:10,01:38:58,01:48:08,2024-01-28,2024-01-28,15:02:40,15:11:50,1.0,6488.0,550.0,5938
360,324,2,7,8,NR,48,2024-01-28,2024-01-28,2024-01-28,15:04:55,15:17:39,00:12:44,01:29:33,01:42:17,2024-01-28,2024-01-28,15:04:55,15:17:39,1.0,6137.0,764.0,5373
361,278,3,4,12,T,7,2024-01-28,2024-01-28,2024-01-28,15:08:00,15:10:56,00:02:56,02:36:02,02:38:58,2024-01-28,2024-01-28,15:08:00,15:10:56,1.0,9538.0,176.0,9362
